iteration,timestamp,p,true_positives,false_negatives,false_positives,true_negatives,avg_degree,max_degree
544,607092,0.6499997,0,7,10,383,9.875,15
545,2149268,0.8399995,0,0,0,0,0.0,0
546,494846,0.39999992,5,0,7,388,5.79,11
547,2315918,0.36999995,4,0,11,385,5.375,11
548,495394,0.4199999,3,4,16,377,5.775,11
549,957060,0.5499998,0,5,12,383,8.245,14
550,2808819,0.66999966,0,5,8,387,10.185,16
551,2198227,0.8299995,5,0,15,380,12.69,19
552,1693481,0.57999974,0,6,12,382,8.805,14
553,2083675,0.65999967,5,0,20,375,9.95,16
554,1274021,0.43999988,0,6,13,381,6.385,11
555,2964868,0.87999946,0,5,11,384,13.675,19
556,2947171,0.9699994,0,0,0,0,0.0,0
557,2948268,0.8599995,0,5,15,380,13.08,18
558,1190868,0.99999934,0,0,0,0,0.0,0
559,721509,0.8399995,0,3,9,388,12.71,19
560,809078,0.31,7,0,24,369,4.26,11
561,1828307,0.8299995,0,5,16,379,12.59,19
562,2166882,0.87999946,0,0,0,0,0.0,0
563,2341915,0.4299999,3,3,13,381,6.04,12
564,1333606,0.55999976,5,0,13,382,8.4,16
565,1991510,0.46999985,9,0,10,381,6.92,13
566,2688966,0.4099999,0,6,7,387,5.92,11
567,1009143,0.6299997,2,3,16,379,9.475,14
568,2344641,0.43999988,5,0,9,386,6.265,11
569,2793779,0.6399997,4,0,15,381,9.665,14
570,1152963,0.8499995,8,0,14,378,12.825,19
571,844057,0.36999995,0,4,17,379,5.315,12
572,1976928,0.43999988,7,1,17,375,6.34,12
573,2616590,0.89999944,3,3,15,379,13.81,20
574,702243,0.8099995,4,4,6,386,12.14,18
575,471711,0.36999995,0,8,7,385,5.415,11
576,1858002,0.86999947,0,5,8,387,13.235,18
577,1032009,0.65999967,5,0,12,383,9.96,14
578,1828805,0.8199995,8,0,17,375,12.415,17
579,2416879,0.5999997,4,0,16,380,8.85,14
580,1522344,0.98999935,0,0,0,0,0.0,0
581,1921838,0.31,0,6,15,379,4.38,9
582,2325175,0.38999993,2,1,9,388,5.645,10
583,2630709,0.9399994,6,0,11,383,14.26,22
584,1189009,0.90999943,6,0,12,382,14.0,20
585,2551147,0.8299995,5,0,9,386,12.585,18
586,747945,0.9199994,6,0,13,381,14.13,20
587,493499,0.38999993,6,0,4,390,5.48,11
588,2423326,0.68999964,0,0,0,0,0.0,0
589,2102364,0.68999964,0,6,17,377,10.59,16
590,928044,0.5099998,0,4,9,387,7.34,12
591,986487,0.58999974,0,7,13,380,8.765,14
592,606306,0.6399997,6,0,6,388,9.695,16
593,2747739,0.6199997,0,0,0,0,0.0,0
594,2772133,0.5999997,4,0,19,377,8.845,13
595,2234828,0.97999936,0,0,0,0,0.0,0
596,1124868,0.79999954,0,7,14,379,12.045,18
597,2924605,0.8299995,5,0,20,375,12.73,18
598,2662210,0.34999996,0,8,8,384,4.905,10
599,2945626,0.9599994,0,0,0,0,0.0,0
600,3150357,0.7299996,5,0,9,386,11.035,17
601,3449665,0.6499997,0,5,18,377,9.885,15
602,6497810,0.4299999,4,0,12,384,6.38,11
603,6781474,0.32999998,1,5,13,381,4.755,10
604,4863713,0.5999997,7,0,9,384,9.04,14
605,7043296,0.86999947,3,2,11,384,13.165,19
606,7269724,0.67999965,0,7,16,377,10.35,15
607,5460951,0.4099999,4,0,3,393,5.94,11
608,6666240,0.86999947,0,0,0,0,0.0,0
609,7721075,0.9199994,0,4,14,382,13.995,20
610,6241428,0.6099997,7,0,6,387,8.985,14
611,3459942,0.66999966,4,0,14,382,10.095,16
612,7328068,0.76999956,6,0,19,375,11.635,18
613,6344489,0.79999954,4,0,11,385,12.005,18
614,3744173,0.39999992,6,0,11,383,5.69,11
615,3234234,0.8599995,3,0,21,376,13.265,20
616,6981353,0.7499996,5,0,14,381,11.305,16
617,4173375,0.58999974,0,7,14,379,8.69,13
618,5320176,0.76999956,6,0,13,381,11.655,16
619,7303160,0.7399996,3,1,8,388,11.005,16
620,7369111,0.9599994,0,0,0,0,0.0,0
621,4417419,0.43999988,1,3,14,382,6.13,11
622,7411023,0.31,0,6,8,386,4.28,9
623,6415235,0.88999945,6,0,9,385,13.71,20
624,3948669,0.77999955,4,0,19,377,12.01,18
625,7743781,0.9499994,6,0,10,384,14.47,20
626,3908384,0.68999964,0,5,16,379,10.39,17
627,4725627,0.9699994,0,6,16,378,14.825,21
628,7121170,0.99999934,0,4,13,383,15.37,21
629,3785473,0.47999984,4,0,22,374,6.935,12
630,5220377,0.6099997,0,7,17,376,9.12,14
631,3024516,0.45999986,0,5,11,384,6.62,13
632,3064303,0.55999976,7,0,9,384,8.36,14
633,3705991,0.32999998,6,0,7,387,4.515,9
634,4127795,0.49999982,5,0,9,386,7.46,13
635,5067954,0.9199994,0,5,10,385,14.175,20
636,5284657,0.7299996,0,4,23,373,11.16,17
637,6270706,0.7499996,0,0,0,0,0.0,0
638,6508233,0.44999987,5,0,2,393,6.47,11
639,7152201,0.44999987,4,0,9,387,6.585,12
640,5490173,0.47999984,0,6,15,379,7.04,12
641,5482978,0.45999986,9,0,14,377,6.61,12
642,3796304,0.49999982,7,0,11,382,7.37,12
643,6373906,0.8299995,6,0,16,378,12.63,19
644,7639836,0.78999954,2,1,25,372,11.89,18
645,2997479,0.4199999,6,1,19,374,6.09,12
646,6125605,0.34999996,5,2,13,380,4.91,10
647,6492422,0.4099999,6,0,8,386,5.99,11
648,7044375,0.8599995,0,3,11,386,13.055,19
649,7230672,0.6199997,3,0,18,379,9.355,16
650,2971000,0.31,0,5,19,376,4.175,9
651,5245162,0.66999966,0,4,11,385,10.0,16
652,7278701,0.69999963,0,6,7,387,10.565,16
653,3435677,0.6199997,0,2,12,386,9.31,14
654,3075009,0.6099997,9,0,6,385,9.01,16
655,7542921,0.68999964,0,0,0,0,0.0,0
656,7598608,0.7199996,0,4,12,384,11.065,17
657,7296804,0.7299996,0,4,17,379,10.955,16
658,5054436,0.89999944,9,0,19,372,13.71,19
659,3034341,0.5299998,5,0,11,384,7.645,14
660,4716110,0.9599994,0,2,13,385,14.615,21
661,4310057,0.9599994,0,0,0,0,0.0,0
662,5800615,0.4099999,7,0,5,388,6.065,11
663,6533588,0.5199998,0,5,12,383,7.7,14
664,7009109,0.79999954,0,3,18,379,12.045,17
665,5935675,0.7099996,9,0,12,379,10.5,15
666,6160242,0.43999988,0,6,11,383,6.325,11
667,4063628,0.33999997,0,5,21,374,4.545,9
668,7127691,0.38999993,6,0,14,380,5.55,11
669,5886845,0.6099997,6,0,12,382,9.135,14
670,5275127,0.7099996,7,0,7,386,10.66,16
671,6760985,0.3,0,6,20,374,4.17,9
672,3888874,0.65999967,0,8,9,383,10.215,15
673,6435702,0.31,0,5,5,390,4.315,9
674,4055341,0.32,6,0,14,380,4.35,9
675,6982855,0.8499995,0,0,0,0,0.0,0
676,3063018,0.6399997,0,0,0,0,0.0,0
677,4446067,0.56999975,0,0,0,0,0.0,0
678,5322869,0.77999955,2,2,25,371,11.69,18
679,6349434,0.8099995,5,0,11,384,12.33,18
680,3251141,0.89999944,8,0,16,376,13.77,20
681,6925729,0.7199996,0,0,0,0,0.0,0
682,3932548,0.7299996,7,0,9,384,11.135,17
683,4233889,0.79999954,0,0,0,0,0.0,0
684,3452225,0.65999967,6,0,17,377,9.7,15
685,6737580,0.98999935,0,0,0,0,0.0,0
686,7347737,0.9199994,0,0,0,0,0.0,0
687,4801128,0.46999985,0,6,19,375,6.935,13
688,6796421,0.36999995,7,0,4,389,5.355,11
689,5119141,0.38999993,5,0,13,382,5.535,11
690,4388803,0.35999995,4,0,21,375,5.27,10
691,5823065,0.47999984,6,0,7,387,7.16,11
692,6324376,0.7599996,4,0,14,382,11.485,17
693,4295362,0.8199995,0,5,8,387,12.32,20
694,4352571,0.89999944,5,0,27,368,13.73,19
695,6768021,0.32,6,0,12,382,4.465,10
696,6185506,0.49999982,4,2,13,381,7.28,13
697,6924150,0.6399997,0,6,15,379,9.565,15
698,4186066,0.6099997,0,6,15,379,9.1,14
699,5117483,0.37999994,6,0,17,377,5.6,12
700,6300012,0.7199996,7,0,19,374,10.755,17
701,4315138,0.8599995,0,3,16,381,13.06,19
702,6408682,0.98999935,0,0,0,0,0.0,0
703,3747553,0.4099999,0,5,15,380,5.88,11
704,4771979,0.39999992,7,0,6,387,5.675,13
705,3988501,0.8299995,0,5,9,386,12.795,18
706,4061939,0.9599994,6,0,16,378,14.585,21
707,3000658,0.43999988,8,0,11,381,6.57,12
708,7580693,0.66999966,8,0,13,379,10.17,16
709,5147861,0.45999986,7,0,9,384,6.745,13
710,6452748,0.32999998,6,0,10,384,4.535,9
711,4529083,0.66999966,4,0,12,384,9.91,15
712,3362020,0.46999985,0,6,11,383,6.75,11
713,4075298,0.35999995,6,0,4,390,5.185,11
714,5398505,0.90999943,0,6,11,383,13.905,20
715,5756006,0.9399994,6,0,17,377,14.38,21
716,5519060,0.5399998,0,7,9,384,7.9,13
717,5812719,0.45999986,8,0,6,386,6.625,12
718,3070549,0.58999974,0,6,19,375,8.935,14
719,6101936,0.9499994,9,0,7,384,14.505,20
720,4713089,0.9499994,0,6,13,381,14.67,20
721,4757049,0.35999995,0,6,10,384,5.22,10
722,5892445,0.6299997,0,4,15,381,9.685,16
723,3124707,0.7199996,5,0,16,379,11.05,16
724,3000511,0.44999987,0,7,10,383,6.46,12
725,6806867,0.97999936,0,4,18,378,15.1,22
726,5479129,0.44999987,0,4,16,380,6.72,12
727,4068228,0.34999996,0,5,12,383,5.065,11
728,5957418,0.7399996,0,8,13,379,11.075,17
729,4111229,0.44999987,8,0,0,392,6.28,11
730,5591507,0.67999965,7,0,11,382,10.385,17
731,6739060,0.99999934,0,0,0,0,0.0,0
732,6423024,0.89999944,5,0,19,376,13.6,19
733,2970506,0.32999998,5,0,12,383,4.695,9
734,3439654,0.6299997,7,0,8,385,9.45,15
735,4384516,0.34999996,0,6,15,379,4.805,12
736,6200739,0.5299998,6,0,7,387,7.87,14
737,4568954,0.7299996,0,6,15,379,11.085,16
738,5999609,0.89999944,0,0,0,0,0.0,0
739,2969659,0.33999997,4,1,11,384,4.87,10
740,4117953,0.46999985,0,6,9,385,6.94,13
741,5201832,0.57999974,5,0,8,387,8.695,14
742,3881190,0.6499997,6,0,10,384,9.89,16
743,5098699,0.34999996,6,0,9,385,4.895,10
744,3405113,0.56999975,1,4,19,376,8.36,14
745,5782038,0.37999994,9,0,3,388,5.365,10
746,7547841,0.6099997,0,5,9,386,9.13,15
747,7005031,0.89999944,0,0,0,0,0.0,0
748,4161092,0.56999975,5,0,11,384,8.54,14
749,4732832,0.31,2,7,21,370,4.285,9
750,7728580,0.9299994,2,1,17,380,14.22,21
751,7052259,0.87999946,0,3,13,384,13.365,19
752,7494423,0.49999982,3,0,9,388,7.29,12
753,4763006,0.37999994,4,0,20,376,5.28,10
754,5536296,0.57999974,6,0,5,389,8.44,13
755,7641356,0.88999945,0,0,0,0,0.0,0
756,5870856,0.56999975,7,0,3,390,8.555,14
757,4593758,0.8499995,0,0,0,0,0.0,0
758,7434671,0.34999996,7,0,13,380,4.875,10
759,4204655,0.6499997,2,3,9,386,9.925,16
760,4858825,0.58999974,5,0,10,385,8.955,15
761,6607153,0.6499997,0,6,11,383,9.635,16
762,7426323,0.9399994,0,5,11,384,14.455,20
763,6616901,0.66999966,5,0,12,383,10.155,16
764,3059639,0.5399998,7,0,14,379,7.905,12
765,4146020,0.5299998,0,4,13,383,7.91,14
766,5458647,0.39999992,6,0,12,382,5.875,11
767,7582220,0.76999956,0,0,0,0,0.0,0
768,6408650,0.87999946,6,1,11,382,13.27,19
769,3444740,0.7299996,0,0,0,0,0.0,0
770,4308845,0.9499994,0,0,0,0,0.0,0
771,6039837,0.8599995,0,8,7,385,13.14,20
772,6916121,0.6299997,2,4,15,379,9.335,14
773,5774115,0.35999995,0,9,5,386,4.89,10
774,3485687,0.7099996,8,0,7,385,10.665,16
775,5575796,0.65999967,5,0,18,377,9.935,15
776,6512346,0.45999986,5,0,7,388,6.76,12
777,4328193,0.87999946,5,0,25,370,13.46,20
778,5513550,0.5299998,5,0,14,381,7.76,14
779,3397740,0.5499998,0,5,15,380,8.245,14
780,6195205,0.5199998,7,0,16,377,7.73,13
781,3303523,0.9699994,5,3,23,369,14.89,21
782,5711685,0.86999947,1,4,14,381,13.27,19
783,4411723,0.4099999,0,6,22,372,6.04,12
784,6632899,0.78999954,0,0,0,0,0.0,0
785,7670154,0.8499995,0,4,17,379,13.05,18
786,4380935,0.33999997,0,7,21,372,4.81,10
787,3777198,0.45999986,8,0,8,384,6.795,13
788,7595722,0.7099996,5,0,18,377,10.775,18
789,3205569,0.8099995,0,5,13,382,12.37,17
790,4011159,0.8599995,0,4,15,381,13.28,19
791,3061535,0.6199997,0,0,0,0,0.0,0
792,5373216,0.87999946,0,4,13,383,13.5,20
793,6669549,0.7599996,0,6,11,383,11.635,18
794,4474801,0.55999976,6,0,10,384,8.355,13
795,5102432,0.35999995,0,6,20,374,5.175,10
796,7238324,0.6399997,8,0,3,389,9.435,17
797,5885453,0.68999964,0,0,0,0,0.0,0
798,4997443,0.8199995,10,0,7,383,12.43,19
799,7462438,0.4199999,3,3,5,389,6.135,11
800,5945353,0.7299996,4,2,15,379,11.065,17
801,5094780,0.9499994,5,0,21,374,14.62,21
802,6223358,0.56999975,0,8,2,390,8.71,14
803,5045311,0.88999945,4,0,16,380,13.67,21
804,6963528,0.69999963,0,5,12,383,10.665,16
805,7343679,0.79999954,7,0,6,387,12.185,17
806,3980412,0.8199995,5,0,20,375,12.365,18
807,6456966,0.9299994,7,1,12,380,14.245,22
808,5432473,0.33999997,8,0,3,389,4.83,10
809,4892618,0.65999967,0,7,9,384,10.01,15
810,3780690,0.46999985,0,7,14,379,6.805,12
811,5177418,0.5199998,5,0,11,384,7.815,13
812,6860631,0.5199998,4,3,18,375,7.69,13
813,6826497,0.43999988,10,0,10,380,6.345,11
814,3183637,0.87999946,0,0,0,0,0.0,0
815,5706938,0.8599995,7,0,14,379,12.99,18
816,6468769,0.35999995,6,0,16,378,5.255,10
817,5443982,0.36999995,6,0,3,391,5.295,11
818,6631323,0.68999964,4,0,12,384,10.37,16
819,6865317,0.5299998,3,1,15,381,8.065,15
820,7411240,0.90999943,0,6,7,387,13.815,19
821,6527319,0.49999982,5,0,23,372,7.405,13
822,7150603,0.43999988,6,0,10,384,6.44,13
823,6717788,0.9599994,0,0,0,0,0.0,0
824,7604860,0.7299996,0,5,18,377,10.95,16
825,5142923,0.43999988,9,0,1,390,6.315,12
826,4463656,0.5399998,4,0,13,383,8.055,13
827,7085739,0.31,1,8,7,384,4.3,9
828,4818563,0.5099998,0,5,14,381,7.29,13
829,4263278,0.86999947,0,0,0,0,0.0,0
830,3320694,0.36999995,8,0,9,383,5.25,11
831,3031147,0.49999982,0,8,23,369,7.48,12
832,3162861,0.7599996,0,7,13,380,11.545,17
833,3736924,0.37999994,6,0,9,385,5.59,10
834,3369617,0.49999982,4,0,13,383,7.235,12
835,5966780,0.7499996,4,0,13,383,11.295,16
836,6180495,0.47999984,7,0,8,385,6.95,12
837,5075436,0.31,0,4,20,376,4.285,9
838,4237338,0.69999963,3,4,17,376,10.515,18
839,3698801,0.32,3,0,16,381,4.55,10
840,7501359,0.5199998,5,0,6,389,7.69,13
841,3555166,0.79999954,0,5,14,381,12.14,17
842,4232359,0.68999964,3,2,4,391,10.335,16
843,4492406,0.6099997,0,6,11,383,9.22,16
844,4516726,0.6399997,0,6,10,384,9.765,15
845,7246639,0.6499997,4,0,14,382,10.04,16
846,4090348,0.4099999,0,6,8,386,5.895,11
847,5786512,0.38999993,5,0,10,385,5.685,12
848,7570018,0.65999967,2,3,10,385,9.86,15
849,7684615,0.86999947,0,6,9,385,13.2,19
850,5162538,0.49999982,0,5,17,378,7.53,12
851,5125748,0.4099999,6,0,6,388,6.005,12
852,4667513,0.86999947,0,6,11,383,13.38,19
853,7186912,0.5299998,0,4,12,384,7.87,13
854,7317037,0.7499996,3,2,16,379,11.395,16
855,4285077,0.78999954,0,7,10,383,12.105,17
856,7496280,0.5099998,7,0,11,382,7.505,12
857,4894617,0.66999966,0,4,16,380,10.205,17
858,4528207,0.65999967,0,7,19,374,9.865,16
859,6845854,0.48999983,0,5,12,383,7.36,13
860,6242704,0.6199997,7,0,13,380,9.1,16
861,4008302,0.8499995,0,7,15,378,12.88,19
862,4459440,0.5299998,0,4,13,383,7.935,13
863,4039896,0.3,8,0,22,370,4.145,9
864,5113150,0.36999995,0,4,17,379,5.24,10
865,5268451,0.69999963,0,4,21,375,10.615,17
866,7462747,0.4299999,0,4,15,381,6.09,13
867,6980145,0.7399996,0,4,12,384,11.205,17
868,7438088,0.36999995,7,0,4,389,5.205,11
869,7471182,0.44999987,6,0,8,386,6.62,13
870,3764665,0.43999988,6,0,10,384,6.395,12
871,3669400,0.9299994,6,0,17,377,14.375,22
872,6381093,0.8399995,5,0,26,369,12.84,18
873,6608666,0.7299996,0,0,0,0,0.0,0
874,3182120,0.79999954,0,7,12,381,12.3,17
875,6573889,0.5999997,6,0,13,381,8.9,14
876,4082375,0.9699994,0,7,9,384,14.85,22
877,3311458,0.98999935,7,0,16,377,15.2,21
878,7642873,0.89999944,0,0,0,0,0.0,0
879,2996557,0.4099999,7,0,3,390,5.815,13
880,3239169,0.86999947,6,0,19,375,13.295,19
881,5329644,0.78999954,0,7,5,388,11.855,18
882,5617896,0.7299996,6,0,13,381,11.07,18
883,6838710,0.45999986,0,9,18,373,6.835,12
884,3228158,0.8499995,0,6,14,380,12.915,20
885,5355677,0.9499994,0,0,0,0,0.0,0
886,4386159,0.98999935,0,5,13,382,15.19,21
887,4922917,0.7099996,3,0,18,379,10.71,17
888,6262301,0.6399997,5,0,4,391,9.54,14
889,7750917,0.34999996,6,0,14,380,4.82,11
890,3106703,0.6499997,0,7,15,378,9.84,16
891,4107021,0.43999988,0,4,11,385,6.29,13
892,4407311,0.39999992,5,0,7,388,5.785,11
893,3991512,0.8399995,5,0,14,381,12.82,19
894,6457994,0.33999997,0,4,8,388,4.825,11
895,3681912,0.31,7,0,19,374,4.33,10
896,4358019,0.31,0,5,18,377,4.195,10
897,5120676,0.39999992,4,1,11,384,5.69,11
898,4272652,0.7599996,0,4,11,385,11.485,16
899,5836109,0.5099998,0,4,14,382,7.555,13
900,4987099,0.8099995,1,4,12,383,12.335,18
901,7381616,0.97999936,0,0,0,0,0.0,0
902,5940662,0.7199996,0,4,16,380,10.785,17
903,4120223,0.47999984,5,0,13,382,7.175,13
904,5003227,0.8299995,4,1,11,384,12.565,18
905,5737822,0.3,4,1,24,371,4.135,9
906,6639158,0.69999963,2,3,20,375,10.56,16
907,3028079,0.47999984,4,0,10,386,7.145,12
908,2997923,0.4299999,6,0,11,383,6.06,11
909,3207492,0.90999943,0,0,0,0,0.0,0
910,5442145,0.35999995,7,0,18,375,5.25,10
911,5755003,0.32,5,0,13,382,4.595,9
912,3185084,0.88999945,0,0,0,0,0.0,0
913,4196119,0.6299997,6,0,18,376,9.28,14
914,4675008,0.87999946,0,6,19,375,13.53,19
915,6292421,0.69999963,4,0,14,382,10.625,16
916,6620793,0.67999965,0,7,19,374,10.25,17
917,5408623,0.31,7,0,18,375,4.43,9
918,4841069,0.55999976,0,7,19,374,8.325,14
919,5226671,0.6299997,0,4,6,390,9.375,14
920,5362397,0.86999947,3,1,18,378,13.27,19
921,4254456,0.7299996,0,4,16,380,11.16,17
922,6811018,0.39999992,0,6,11,383,5.65,12
923,4112449,0.45999986,0,6,10,384,6.595,12
924,5354204,0.8399995,5,2,2,391,12.855,18
925,7735688,0.9399994,5,0,18,377,14.385,21
926,5987202,0.86999947,0,0,0,0,0.0,0
927,6235472,0.5999997,0,6,6,388,8.82,13
928,6819459,0.4199999,5,0,9,386,6.215,12
929,3318208,0.35999995,4,0,13,383,5.035,12
930,7638437,0.77999955,5,0,16,379,11.81,16
931,3273804,0.9199994,4,0,12,384,13.975,20
932,5135080,0.4299999,5,0,9,386,6.265,13
933,3358427,0.45999986,8,0,9,383,6.705,12
934,7046296,0.98999935,0,0,0,0,0.0,0
935,6278781,0.66999966,6,0,21,373,10.15,16
936,7027156,0.8299995,5,3,15,377,12.55,18
937,7710534,0.90999943,3,0,20,377,13.98,21
938,6661792,0.7399996,4,0,18,378,11.25,16
939,4140030,0.5199998,0,4,18,378,7.64,14
940,4808102,0.48999983,4,3,15,378,7.195,12
941,3222835,0.8399995,7,0,8,385,12.83,18
942,6166051,0.45999986,0,6,12,382,6.68,13
943,6672037,0.76999956,5,0,19,376,11.59,18
944,6981716,0.8399995,0,0,0,0,0.0,0
945,7077595,0.3,4,2,12,382,4.155,9
946,7235118,0.6299997,5,0,23,372,9.55,15
947,6088782,0.9399994,0,3,9,388,14.18,19
948,5115267,0.98999935,3,0,28,369,15.265,21
949,5623738,0.7399996,0,5,7,388,11.27,17
950,5286152,0.8199995,0,0,0,0,0.0,0
951,6947588,0.67999965,0,6,18,376,10.21,14
952,4490181,0.5999997,7,0,5,388,9.11,15
953,3601076,0.86999947,0,4,18,378,13.245,20
954,7117002,0.97999936,2,2,26,370,14.745,21
955,3342325,0.4299999,0,4,5,391,6.135,12
956,7609681,0.8299995,0,0,0,0,0.0,0
957,2995070,0.38999993,0,6,13,381,5.7,11
958,4086866,0.38999993,5,0,8,387,5.615,12
959,5151888,0.47999984,0,7,17,376,6.915,13
960,3100840,0.6299997,5,0,13,382,9.41,16
961,5780548,0.98999935,5,0,13,382,15.14,20
962,5610586,0.7199996,7,0,17,376,10.92,17
963,4291878,0.90999943,0,0,0,0,0.0,0
964,5932007,0.69999963,5,0,11,384,10.575,16
965,4261794,0.7399996,0,4,10,386,11.305,18
966,7176999,0.49999982,5,0,11,384,7.325,14
967,3642585,0.90999943,6,0,11,383,13.63,19
968,5958907,0.8199995,0,0,0,0,0.0,0
969,3109424,0.65999967,6,0,13,381,10.1,15
970,5772765,0.34999996,7,0,6,387,4.85,9
971,7434858,0.35999995,0,7,8,385,5.055,11
972,7525348,0.56999975,4,0,10,386,8.4,13
973,6159374,0.4299999,8,0,5,387,6.4,11
974,4051633,0.9399994,4,4,16,376,14.43,22
975,4147938,0.5399998,0,7,9,384,7.93,14
976,4602589,0.77999955,0,7,12,381,11.885,17
977,7475276,0.46999985,6,0,9,385,6.73,13
978,3067598,0.66999966,0,0,0,0,0.0,0
979,5633593,0.7599996,0,3,11,386,11.575,18
980,6280296,0.76999956,0,0,0,0,0.0,0
981,6482486,0.38999993,6,1,2,391,5.5,12
982,2970233,0.3,5,2,6,387,4.205,10
983,6387537,0.8499995,0,5,17,378,13.075,19
984,6938270,0.66999966,0,7,20,373,9.975,15
985,7729104,0.3,6,0,19,375,4.06,8
986,6334576,0.77999955,0,3,19,378,11.75,18
987,4822293,0.5199998,0,5,14,381,7.81,13
988,3975906,0.9199994,0,0,0,0,0.0,0
989,6995186,0.77999955,6,0,12,382,12.0,17
990,7191370,0.5399998,5,1,13,381,7.95,13
991,4745203,0.97999936,9,0,13,378,14.995,21
992,5452704,0.37999994,3,4,22,371,5.28,10
993,5560074,0.6199997,0,3,17,380,9.325,15
994,3680509,0.9499994,3,3,7,387,14.44,20
995,5179719,0.5299998,0,4,5,391,8.025,14
996,7183126,0.5099998,8,0,5,387,7.7,14
997,4154623,0.5499998,0,7,10,383,8.255,13
998,4014152,0.98999935,0,0,0,0,0.0,0
999,7624289,0.7599996,5,0,12,383,11.46,17
1000,3626302,0.89999944,0,4,18,378,13.755,20
1001,7366035,0.8399995,5,0,18,377,12.865,18
1002,3375291,0.5099998,0,5,22,373,7.685,13
1003,5299698,0.8499995,0,0,0,0,0.0,0
1004,3841268,0.57999974,4,3,7,386,8.5,15
1005,6676044,0.77999955,6,0,9,385,11.95,18
1006,4337920,0.88999945,6,0,22,372,13.56,21
1007,6890982,0.57999974,4,0,11,385,8.65,15
1008,7473128,0.45999986,0,7,16,377,6.715,12
1009,3541794,0.78999954,6,0,10,384,12.06,17
1010,6552964,0.5499998,0,6,13,381,8.145,14
1011,4405616,0.38999993,0,6,18,376,5.67,11
1012,4936334,0.7299996,0,8,10,382,11.015,16
1013,5740118,0.90999943,0,6,17,377,13.85,19
1014,6405688,0.9699994,0,0,0,0,0.0,0
1015,4709677,0.9399994,2,2,13,383,14.275,21
1016,3726280,0.98999935,0,5,13,382,14.98,21
1017,5434208,0.34999996,0,6,19,375,4.855,9
1018,5803364,0.4299999,6,0,6,388,6.19,12
1019,5185985,0.5499998,4,0,9,387,8.135,14
1020,4769530,0.99999934,3,0,27,370,15.325,21
1021,3968792,0.87999946,0,0,0,0,0.0,0
1022,3847016,0.58999974,0,6,8,386,8.955,14
1023,6703781,0.8299995,5,0,13,382,12.62,18
1024,6135715,0.36999995,0,7,20,373,5.225,10
1025,3893472,0.7599996,0,0,0,0,0.0,0
1026,3031345,0.5099998,7,0,16,377,7.51,12
1027,4775921,0.4099999,0,5,8,387,5.9,11
1028,4967588,0.8599995,0,0,0,0,0.0,0
1029,6644219,0.7099996,0,6,15,379,10.62,16
1030,4364780,0.9299994,4,1,18,377,14.425,20
1031,3517500,0.76999956,4,0,14,382,11.64,16
1032,2971043,0.35999995,7,0,17,376,5.295,11
1033,3603110,0.9599994,0,0,0,0,0.0,0
1034,7106963,0.33999997,0,7,6,387,4.715,9
1035,3974391,0.90999943,0,0,0,0,0.0,0
1036,7754880,0.97999936,3,2,13,382,15.295,21
1037,3891935,0.7499996,0,0,0,0,0.0,0
1038,4911197,0.68999964,6,0,10,384,10.395,16
1039,6287538,0.68999964,0,4,14,382,10.345,16
1040,4537436,0.68999964,5,0,14,381,10.25,16
1041,6595555,0.6299997,2,2,11,385,9.445,14
1042,5567546,0.6299997,0,6,13,381,9.47,14
1043,5029130,0.86999947,4,0,13,383,13.125,18
1044,6663282,0.8499995,0,0,0,0,0.0,0
1045,5046776,0.99999934,0,0,0,0,0.0,0
1046,7618825,0.7499996,0,4,15,381,11.395,16
1047,7383072,0.98999935,0,0,0,0,0.0,0
1048,3419973,0.5999997,0,4,15,381,9.12,15
1049,4310319,0.9699994,0,0,0,0,0.0,0
1050,5701673,0.9599994,0,0,0,0,0.0,0
1051,6807668,0.38999993,0,6,13,381,5.675,11
1052,5428095,0.32999998,0,8,15,377,4.5,9
1053,3832121,0.55999976,5,0,8,387,8.31,13
1054,3476372,0.69999963,4,3,9,384,10.665,17
1055,4506315,0.6299997,4,0,19,377,9.49,15
1056,7083667,0.9299994,0,6,12,382,14.495,20
1057,5150096,0.46999985,5,0,14,381,6.83,12
1058,5544319,0.58999974,1,1,16,382,9.0,13
1059,7145074,0.4199999,0,5,6,389,6.235,12
1060,3861361,0.6099997,5,2,17,376,9.155,14
1061,6053755,0.88999945,3,1,17,379,13.425,20
1062,2968995,0.32,7,0,0,393,4.545,10
1063,5727579,0.87999946,5,0,16,379,13.54,19
1064,5078208,0.9399994,0,5,9,386,14.21,20
1065,6444450,0.32,6,0,12,382,4.455,9
1066,6813167,0.4099999,8,1,4,387,5.935,11
1067,3922111,0.7099996,5,0,15,380,10.64,17
1068,6165806,0.44999987,5,1,18,376,6.455,12
1069,7455997,0.4099999,0,7,7,386,6.19,11
1070,3875977,0.6399997,3,1,17,379,9.715,15
1071,5488199,0.46999985,7,0,7,386,7.05,12
1072,7441347,0.37999994,9,0,10,381,5.41,11
1073,3819622,0.5299998,0,7,15,378,7.9,13
1074,3273894,0.3,5,2,4,389,4.165,9
1075,3828691,0.5499998,0,6,11,383,8.175,13
1076,4582936,0.7499996,0,7,11,382,11.46,17
1077,5021706,0.8499995,0,7,5,388,13.125,18
1078,6126017,0.97999936,0,4,12,384,15.085,21
1079,5845564,0.5299998,0,6,11,383,7.77,14
